"id","profileName","text","date","title","rating","images","helpful","Style"
"R2W4KKFSU90JNM","Molly_Dog","
  This makes my 4th Roku device and with it I am now 99% free from cable TV - My internet service, of course, and the real irony is that in order to stream local channels I have to use an app from, you guessed it, the cable company. But I'm getting off the rails...This is my first ""wireless"" Roku. I have to say that a 5-10 minute setup procedure beats the living crap out of having to run ethernet cable 30 feet through the basement any day.This was literally Plug 'n Play and the Roku Express provides - right in the box - everything to get up and running. (I particularly like the strip of removable double-sided tape to mount the player to the side or top of the TV. Yes, I'm easily amused)Entering my new WiFi password turned out to be the most difficult part of the entire installation. Then having to log into all my streaming apps provided even more hilarity to the proceedings. Too bad it's not a standard to use a phone or other mobile device to verify the login is legit.Anyway, as rambling and wordy as it is, the point of this review is to say, ""Yes! I highly recommend this device""
","Reviewed in the United States on July 17, 2020","Install = Easy; Remembering Passwords = Hard",5,"","0","Roku Express HD"
"R164F1NO5X2WS4","Cailin","
  My roku works fine for streaming content for the most part, but as far as the functionality of certain other advertised features, it fails utterly. For instance, it does NOT work with google home. I have confirmed this through extensive internet research, with endless people complaining about the issue and asking for help, but not a single resolution, or response from roku that I could find. Mine says that it’s connected, but when you actually try a voice command, the google home just says it can’t communicate with the roku. Furthermore, I can’t troubleshoot this with roku because my particular product, although newly purchased, is ineligible for product support, just access to tons of unanswered FAQ’s in their community forum.There are also little issues, like if I try to set a screensaver other than the default options, it doesn’t work and defaults back to the roku logo. Also a heads up, it does not support 5G WiFi, which they don’t claim, but I didn’t realize this prior to purchasing. And lastly, my Apple TV app specifically glitches out every time I try to use it with my living room tv. I have to repeatedly try to play an episode, getting an error message each time, until it finally plays, which could take anywhere from one to fifteen minutes.Aside from those specific complaints, it does perform its basic streaming function, which is why I haven’t replaced it. It serves its purpose, but the false advertisement (“compatible with google assistant” is right on the box) and apparent unwillingness to address customer concerns regarding its failings is off putting to me, and I won’t be buying one again.
","Reviewed in the United States on May 18, 2020","Good for basic streaming, but with definite operational shortcomings.",2,"","1","Roku Express HD"
"R3C1K3HF5QQ2W8","Cynthia1348","
  It’s good for the price. Unfortunately, the picture seems to switch from HD on its own because it starts to slightly blur or not appear as focused and sharp. Then, on its own, it’ll switch back to HD pic. It’s not a constant thing but it is enough where you can’t sit through a movie or show without it happening. There is no volume button on the remote, so you still operate it off your own TV or soundbar, which I have. I’ve been having an issue where I’m having to restart it more often now. I never had the issue with my fire stick. It just seems to freeze often and constantly has a lack of internet connection on it. I’ve tried adjusting the position of the device also. It sits right by the WiFi box so it can’t be anymore convenient to obtain a signal. Then when I check the WiFi signal, it’s always at full percent and functions well. I’ll probably upgrade to another device. It took a couple of months for this to start happening. I have 3 of these devices in my home and this happens often yet they’re the only device to be running at the time? The ease of use is great. Very self explanatory and seems to jump from function to function with no issues.
","Reviewed in the United States on December 30, 2019","I’d probably pay a little extra for something else",3,"","1","Roku Express HD"
"RCQQPINS0E77U","JJH","
  After looking at the many Roku devices offered and the hundreds of reviews, many negative, I was unsure how to proceed.  When Netflix told me my Sharp TV would no longer support streaming movies ( and its not that old a TV) I had to choose to either get a new smart tv or go to Roku.  So even though I found the reviews confusing and often contradictory I bought the Roku Express HD Streaming Media Player 2019 for about $22.00  I figured if it didn't work out my out of pocket costs were now.Let me say that this was the easiest install, set up and operation I have ever experienced with any electronic device.  My tv had 4 HDMI posts and USB port and I knew my passwords for Netflix and Amazon which I subscribe to, so the it took about 20 minutes to set up and have it working.  I am thrilled with the this small streaming device that allows me to get a few more years out of my tv and it only cost me $22.00!
","Reviewed in the United States on December 14, 2019","Love this Roku!  Easy to install and use!",5,"","1","Roku Express HD"
"R2872Q91UM5E5O","C. Douglas","
  I bought this product and entered my code that came from the TV.  A message came that I would have to complete the order by calling a specific number.  I called and the person on the other end asked for $80.00 via my credit card telling me I would be able to use it on any TV in the home.  I was so frustrated that I hung up.  Then I noticed at the bottom of the page on the TV was a message that said, ""we will never ask for money to activate"".  So I looked up the number for Roku and told the person assisting me and he said that was a scam that is going around.  So please be beware.
","Reviewed in the United States on January 16, 2020","Beware",4,"","1","Roku Express HD"
"RZZ5FGT4Y73LH","Michael R","
  I wish I bought a Roku sooner. I was under the impression - as are a lot of people it seems - that you have to pay a subscription to use it. You do not. For less than $30, you not only get a lifetime pass to the Roku channel, which has several shows and movies you might not find on other services, but also one convenient place for everything you do subscribe for. It's a small device, and comes with an adhesive to stick on your television, so you don't even have to worry about finding space for it. Interface is easy, although they do try to sell you some services, so you probably want to hide all the services you don't use. (Does anyone know what a ""Sling"" is? Didn't think so. I'd take an HBO or Prime button over that on the remote.) Overall though, I'm going to get years of use out of this.
","Reviewed in the United States on March 26, 2021","A bargain these days - no subscriptions required!",5,"","0","Roku Express HD"
"R37C1P5JI2LOL8","Jane","
  Really easy to set up. Just plug it in to the tv via hdmi, plug into and outlit and that's it. Once you set it up with your wifi, just connect it to the streaming services that you subscribe to. I think all the bad reviews are people who assume you get everything for free, which you do not. Roku is just the thing that lets you stream subscription services onto your tv if you don't have a smart tv/video game console that already does this. You need to pay for the subscriptions separately, like netflix, hulu etc. I bought this for my grandma to use the subscriptions I already pay for and just added her to my account for her to be able to always watch her shows even when they're not on cable. Very good purchase, would recommend anyone to just get one. Very simple to navigate.
","Reviewed in the United States on April 14, 2021","Fast, easy, and it works!",5,"","0","Roku Express HD"
"R2K12HH4A4NNXQ","J. Rose","
  Bought his to upgrade my old Roku Express which is 4 years old. It still works fine, but the UI navigation is kinda slow and clunky. This new one is much faster in the UI, but so far (after one day) it has rebooted itself after the video starts stuttering three times, and multiple times it has gone to buffering mode, then eventually resumes with very degraded video quality which never recovers until I reboot it. Can't really be my network because the old version in exactly the same spot works flawlessly. Returning this and staying with the old one!
","Reviewed in the United States on January 14, 2021","Unstable and unreliable",2,"","1","Roku Express HD"
"R1K22MX35ZJF4H","H. Garcia","
  I bought this for the sole purpose of the guest mode. My mother has a private guest / AirBnB studio apt. on her property with all the trimmings. The guest feature is perfect for those travelers that are there for a few days.The only issue I have is that it uses infra red to communicate with the remote. There must always be an unobstructed line between the remote control and the base for communication to take place. The Fire TV Stick wins out into his because it uses Bluetooth technology I believe. This is the one feature I don’t like. You simply can’t hide it behind the TV like you can with a Fire Stick.User interface is easy to navigate. It’s much easier than the FIre TV stick to move around the screen. Stream quality is great as well. The price could be better. Wait for it to go on sale.
","Reviewed in the United States on January 10, 2021","Great Purchase. Price Could be Better.",5,"","0","Roku Express HD"
"R21UERF09F4EH3","Aly Smith","
  I really love the roku but it seems to have so many glitches. For awhile we couldn't get any videos to play on YouTube. Then the ads on Hulu cut parts of the show out and you cant rewind to view them. (It doesnt do this on our tablets or phones, only roku).Now amazon prime TV wont open at all. I've restarted it, deleted channels, tried updates,etc etc. I still seem to keep having glitches. After a couple months the YouTube problem resolved, not sure how. But hulu and amazon prime apps are still having issues.
","Reviewed in the United States on July 10, 2020","Glitchy",2,"","1","Roku Express HD"
"R2NPFYODGPDHRM","Michael","
  I have 2 televisions in my RV so I decided to get both a Fire Stick 4K (which  I purchased for $30) and this Roku device for $22.  The Roku does the basics and is easy to setup, but the Fire Stick is superior in a few ways that are deal breakers for me.  First, I can use my Fire Stick for turning the tv on/off and volume control which I have not been able to figure out on the Roku.  Second, the Roku Private Listening mode requires the app to work and is not reliable.  There are many times I don't want to rely on the app to watch tv as I may not have my phone with me and it requires an extra step that becomes annoying at times.  But worse I found the Private Listening disconnected several times to the point where it was frustrating.  I will keep my Roku, and maybe consider a higher end Roku for my new 4K TV in my house, but overall, if you care about 4K, one-remote control and easy bluetooth connectivity, the extra money for the Fire Stick is well worth it.
","Reviewed in the United States on December 10, 2020","Just ok but Fire Stick is better option",3,"","1","Roku Express HD"
"R1VI0QJLUT7ZMJ","Amazon Customer","
  It is true, Roku requires a payment method when activating the device. I have been a Roku user for several years but had to replace an older model to get the newer stations.  I have never purchased from Roku and resent being forced to enter that personal information.  Within an hour of activating the new Roku, I began receiving spam emails that have been non-stop.  The sound has been cutting in and out since activation.  I will probably go through the hassle to  return.  Prior to this purchase, I was a Roku fan.
","Reviewed in the United States on December 21, 2020","Roku fail",3,"","1","Roku Express HD"
"R2977RHLAT0EBT","duani brito","
  El equipo, funciona correctamente, pero explico lo siguiente, la interfaz del mismo es mucho inferior al ""fire tv de Amazon"", de hecho tengo un fire tv desde hace 2 años y medio y comenzó a fallarme ahora, por eso decidí  cambiarlo. Este nuevo que adquirí, solo tienes algunas aplicaciones que puedes descargar y poder utilizarlo, lo demás todo es por paga, tienes que poner un tarjeta de crédito. El control funciona muy bien, pero en mi caso es lo único. Vivo en República Dominicana y es más costoso devolverlo que adquirir otro. Conclusión: NO ME GUSTA, prefiero el ""Fire tv"".
","Reviewed in the United States on February 9, 2020","Calidad del Roku.",2,"","1","Roku Express HD"
"R2BOE46MROFG00","HHL","
  We're a roku family. Always happy with the interface and streaming quality of the roku line of products.  Easy to set up and navigate. Even my not so tech savvy mom set hers up straight from the box.Love the search roku feature for specific movies/shows, makes it quick to find obscure movies without having to visit every channel.The app for your phone means you don't need a head phone equipped remote even for the more basic streaming devices.As internet upgrades happen we find the devices need to be replaced every 4 years or so. Each one has been smaller than the last. Now they come with an hdmi cord which is super convenient.I do wish the mounting tape was stronger, none of them stick to the bottom of the television lile they should.
","Reviewed in the United States on January 14, 2021","Roku=family favorite streaming device",5,"","0","Roku Express HD"
"R1KM0AJJAWTNT5","WiscoHunter","
  Got this for an older set that I have in my shop. I avoided the fancy 4K units because I didn't know if this set would even support them. This is a no frills unit that requires line of sight directionality for the remote to work. The kit comes with a section of double stick tape so that you can locate the sending unit anywhere on the TV. I mounted this one on the top of the set and it works fine.As I said, it's no frills. There's no volume control, power control, or voice recognition. That was not a problem for me because the one I replaced was set up the same way. Nothing new to learn, right?Overall, this is a good choice if you have an older set and don't need all the bells and whistles.
","Reviewed in the United States on April 4, 2021","Simple set up",5,"https://images-na.ssl-images-amazon.com/images/I/819xD5YzF+L.jpg","0","Roku Express HD"
"R1WQABOMTH23VO","Charity Curtis","
  Works extremely well and I love how compact it is. So far, I haven’t had any issues. I saw that some people in the reviews said that there was an activation fee. THERE IS NOT ONE. When setting it up, it asks you to go ahead and put in a credit card. However, it is not charging you for anything! They want your credit card number incase you would like to rent a movie or subscribe to a channel. That way your payment method is already on file. There is no activation fee. The only thing I have to complain about is that the color on it is a little off. The Roku makes the picture look brighter than what it is, but it’s not a big deal. The quality of the picture is still nice. The remote also doesn’t have an on and off button for the Roku, so you can’t ever turn it off unless you unplug it. The remote also doesn’t have a volume button so you would have to use two remotes. Overall, it’s a great device for $20. I think it’s worth it if you’re in a pinch.
","Reviewed in the United States on October 18, 2020","Great for the price!",5,"","0","Roku Express HD"
"R10L3WBTI0J65X","Ilia G Iliev ","
  I have in my house three different (don't ask me why, all of them are presents to me) models - Roku, Amazon fire stick and Chromecast stick. The last one is the very worst one having a hard time to communicate with latest Samsung model. Amazon fire stick is good as well, but Roku to my personal experience is the best - easy to install, easy to work, and it is very reliable. What possibly else you can ask for - it is much worth for the price and for the service. I love it, therefore I got another one and Chromecast would sit in the box forever. Thank you Roku designers.
","Reviewed in the United States on September 16, 2020","I believe is the best...",5,"","1","Roku Express HD"
"R1BFHF5UEMAZR6","AmazonUser3541","
  You can't beat the price for what you get. I added this to a 15 year-old 720p TV. The interface matches the newer TVs that I have with Roku TV built in, which is exactly what I was looking for. I was able to return the cable box that this TV was using b/c my provider now has a great Roku app that includes access to my DVR. I no longer have a monthly charge for the cable box and have a much better featureset and user interface. This device will pay for itself within 6 months. What makes me happiest about this is the small sense of victory that I felt when I gave Xfinity the middle finger (in my head only) and canceled the monthly recurring charge for the antiquated box that had been my only option for so many years.
","Reviewed in the United States on April 18, 2021","Replace your cable boxes and tell your provider what they can do with their boxes",5,"","0","Roku Express HD"
"R115VCQ92XYZ14","B. Oneil","
  This is my 3rd version of Roku. I've never had a single problem with any of the units. Smooth streaming, good picture quality. I just bought a new Smart TV. It has Roku built in but the setup is impossible. I'd rather have my own dedicated box instead of fighting the TV to keep my settings. This product comes with a BIG plus. Cable is included. That saves me from spending more money to buy a cable separately. Highly recommended.
","Reviewed in the United States on April 25, 2021","Cable is a big plus",5,"","1","Roku Express HD"
"RY8S0HTDNCNUH","Marc J Chabot","
  We had an older (8-10 years old) streaming DVD player that we used to stream Prime and Netflix using a projector on a large screen.  It began to pause and shut down regularly, making us have to turn off the player and turn it on again, which would take about 2 minutes every time (multiple times during a 45 minute episode) and we thought maybe it was our internet service.  However, my iPad had no problem streaming.  My first thought was a more expensive streaming device, but we don't have a fancy 4k TV and don't care about 4k, so the more expensive versions seemed overkill.  This was really inexpensive, easy to use and worked immediately.  No more  pausing and restarting and it does everything we want it to do and has more features than we care to use. We are happy and the pausing problems are behind us.
","Reviewed in the United States on October 4, 2020","A very inexpensive solution to our problem",5,"","0","Roku Express HD"
"R375PD9N5229VO","Melissa Whitney","
  This is a great device to turn your standard TV into a smart TV. Setting up the device is quite easy. It comes with the Roku device, HDMI cable, outlet cord, and remote with batteries. It has a sticker to stick it to your tv, but it didn't stick too well on my tv. I had to use an alternative method. Velcro tape works well.  The user interface is pretty easy to navigate even if it appears a bit disorganized. There is a large library of apps including the usuals like Netflix, Hulu, Amazon Prime Video, Disney +, and Youtube. The remote even have direct buttons for some of these often used services.  The phone app allows for some great features, like a digital remote which is great if you batteries run dead or you loose the small remote.
","Reviewed in the United States on January 14, 2021","Easy to use and set up.",4,"","0","Roku Express HD"
"R1YB8U9TKX03PV","Dunklebucks","
  I did not like it. Heard a lot of ppl say that it was better than a firestick... but I just don’t see it. Maybe for some, but not for me. Don’t like how I wasn’t able to turn on tv or change volume like I could with a firestick. The final straw was not being able to use a web browser.. maybe not a big deal for some but it was for me.
","Reviewed in the United States on November 3, 2019","It was ok...  but I’m returning it for another firestick",3,"","1","Roku Express HD"
"R3FRP1KDPH85XN","keylimejet","
  We are seriously old school, so it took a while to work up the nerve to cut the cord with cable TV, but we're so glad we did! This little gizmo makes watching TV so easy, and saves us almost $200 a month in cable bills. My husband's main concern was being able to watch the local news, but he can still do that with Roku. There's all kinds of national and world news too. We already had Netflix and Amazon Prime anyway, and with the Roku, we added CBS All Access. We lucked out because pretty much every show we watch is on CBS, and for $9.99/month we can watch any show we want, any time we want, commercial-free. There are so many channels and options! I just wish we'd done it sooner.
","Reviewed in the United States on January 12, 2020","Saves us SO much money!",5,"","1","Roku Express HD"
"R204D6D44A079L","Jenn","
  THERE IS NO ACTIVATION FEE.Those who seem to think there is apparently don’t know how to read. The “activation fee” they think they are seeing is the app asking if you would like to subscribe to RokuTV, BUT YOU CAN SKIP AND CONTINUE WITHOUT SUBSCRIBING.Again, there is NO ACTIVATION FEE. So ignore all those reviews. Those people just don’t know how to read... or scroll down.Great price for a small simple device that delivers all the apps you could need to watch content. 10/10
","Reviewed in the United States on April 26, 2021","THERE IS NO ACTIVATION FEE (ignore those incorrect reviews)",5,"","1","Roku Express HD"
"R3S8AOLECXGH3J","Genova","
  I got this for an older flat screen and it works like a charm. I like how customizable it is and I like the common video app hot keys at the bottom of the remote.Pros:- quick set up. it took about 10-15 minutes to set up and log into all the apps (depending on how many apps you have)- easy to navigate the home screenCons:- the arrows on the remote aren't as intuitive as other remotes that I've used and they don't function quite seamlessly across the apps. I find it easier to build your watchlists on your apps outside of the Roku environment (like a computer) before accessing what you want to watchAside of the con, it works well.
","Reviewed in the United States on March 22, 2021","Quick to set up and easy to use",5,"","0","Roku Express HD"
"R1HPIK90CQA9NK","MCJ","
  MY INTERNET SUDDENLY STARTED BUFFERING SO MUCH IT MADE WATCHING TOO FRUSTRATING.  I had GOOGLE FIBER run check after check, REPLACE THE BOX, and was told I was below speed for such streaming demands (although I had been streaming at that speed for 10 years)  They insisted they weren't slowing things DOWN TO PUSH INTO UPGRADE and just started throwing out possible reasons.  One was the ethernet cable.  I upgraded and nothing changed so I thought it was either the ROKU, which had caused me issues almost from the start which resetting would fix temporarily, or an old ethernet cable.  I invested in both......the second I plugged the ethernet cable in the connection issue vanished.  The new ROKU has been a dream.  THINGS DO WEAR OUT.
","Reviewed in the United States on December 12, 2020","THEY DO WEAR OUT.",5,"","0","Roku Express HD"
"R2F3IALUSAL0YN","Just Me","
  Having problems with my new Roku Express and tried to find customer support. THERE IS NONE! You can search the questions on the manufacturer's website and if the problem isn't covered, your only option is to go to the ""community"" and ask other users. There is no contact information for technicals support.  No way can I recommend a product that has no option for customer support.  So much for this streaming device.
","Reviewed in the United States on May 1, 2021","ZERO CUSTOMER SUPPORT",1,"","1","Roku Express HD"
"RDAZGPZ4FK5QG","PRC","
  In my user's manual, I was offered an HDMI extender; I just needed to go to a certain web page and ask for one. I needed one. However, when I input all the required information, I received a message saying that I input the wrong product number. I did not do any such thing. So I went to the ROKU site to get support for the issue and ROKU refuses to let you contact them my email or phone. For any HDMI issues, you can only use the support community, not anyone from ROKU at all.So if you think you might need help setting up ROKU, don't buy this product because you cannot reach them.In addition, the rewind/fast forward buttons on the remote don't work particularly well; they are very jerky and it's hard to get to the scene you want to replay.  I would have just been better off buying a new TV that has ROKU-like features.
","Reviewed in the United States on October 12, 2020","Don't buy this if you think you'll need ROKU support services",2,"","0","Roku Express HD"
"R2VL4S6N09U019","Pamela","
  Received my Roku today and I must say I am impressed. Was using a PS3 to stream apps before but some apps wouldn't play. The Roku plays ALL of my apps Netflix, Prime, Hulu, PlutoTv Crackle etc! And the streaming is perfect. Unboxing is simple and there is NO ACTIVATION FEE. Just got to Roku.com and follow the activation instructions. They will ask you to set up any future payments on a card but it will not be charged. And you can go back in and delete the info after account is set up. Or use a card that has a few bucks on it to keep it open. Do not pay anyone else for an activation fee, that is not Roku. All in all, good choice on my end.
","Reviewed in the United States on July 30, 2020","NO ACTIVATION FEE!!!",5,"","1","Roku Express HD"
"R38VXYV32USONT","Reading Lamp","
  We got this for Xmas. It hooked up easy, it does exactly what it says with all of the channels, except local, always high quality with minimum buffering. The problem, and this is a huge problem is the volume. It is theater level LOUD during things like explosions, screams, music... basically anything above the natural speaking levels is extreme. I have to keep my volume at near mute at 2 bars with closed captioning. I got a hold of Amazon Tech, (two amazing people), and I was helped setting the tv to standard levels which helped immensely .. at first. Then the volume started ratcheting up after about a day and its getting worse. Roku has no volume control any longer so online help is a bust. I'll probably have to buy a new tv.
","Reviewed in the United States on February 2, 2021","If you want to hear your movie at stadium levels, this is for you.",3,"","0","Roku Express HD"
"R32UPPYUWDW14W","techno","
  This roku player is great and the only difference is the remote with Ultra version.I did felt volume button is important and went ahead to buy the ultra version because of that I discovered other differences as well1. The express version (this) is much smaller which is nice, the ultra is bulkier.2. No volume control button here.3. This only obviously doesn't have mute button as well which is nice to have on ultra.4. This remote requires 2 AAA batteries and ultra requires 2 AA batteries.5. Ultra remote has aux out which is to have.6. The most important difference is this remote is IR, you have to point to the Roku. The ultra remote is awesome, you can be in another room and it still works, it works via wifi I guess.I didn't like the JBL headphones on ultra though so if the ""premium JBL headphones"" motivates you, it's not worth it.
","Reviewed in the United States on April 5, 2020","Great but buy the Ultra version!",5,"","0","Roku Express HD"
"RK2XNRFKY9MFT","Ozark Vegan","
  The Roku Express is easy enough to set up, but I immediately experienced network cabling errors which I determined to be a faulty HDMI cable. I received a discount and replaced the cable, which fixed this problem. I then had ongoing problems with low bandwidth and poor wifi connection, which I’ve never had with any other device. After trying numerous things, I moved the device on top of my TV rather than below it. This instantly resolved the problems. My wifi connection is now excellent and download rate increased 20 fold. If you have similar problems, try moving the device, especially if you have other electronics nearby. The reason I upgraded was to get a device that enables the Peacock app, which the Express does. The downside is that it only connects to 2.4G, not 5G, but so far it’s worked out okay.
","Reviewed in the United States on November 26, 2020","Two weeks of troubleshooting was worth it for this price.",4,"","0","Roku Express HD"
"R1Q07SA9KT13UO","Kellie","
  Our old Roku needed to be updated so we bought this one. It’s a little upsetting that you have to constantly buy Roku’s every couple years to keep up with all the new apps out there. You should be able to just update the one you have to accommodate the demands.It works as advertised and we now have access to the apps we wanted. The streaming quality is fair, not great, but it gets the job done. I do have to restart the Roku often as it will just go blank and stop working.Overall I’m glad I purchased it, but I probably won’t recommend it to anyone as they won’t want to deal with the issues I stated earlier.But for me, it’s worth it for the price.
","Reviewed in the United States on March 15, 2021","Worth it for the price",4,"","0","Roku Express HD"
"R3VRSEAMO80ZYW","T. Bernhardt","
  This is my third Roku, my other two are Roku sticks.  After reading all of the reviews, I was worried that I was going to be charged or asked to pay an activation fee.  This didn't happen for me during set up.  Maybe because I already have other Rokus.  I didn't have the app, so I followed the directions on the screen and downloaded the app.  I'm not sure I really need it.  You can use the app to make your phone a remote control.  Also, I decided to attach the small Roku device to the top of my tv.  As you can see in my last picture it is barely noticeable.  I was using an antenna on this TV and it was miserable to watch.  My only complaint is I wished I had purchased this a long time ago.
","Reviewed in the United States on January 15, 2021","No Problems at All!!  So simple!",5,"https://images-na.ssl-images-amazon.com/images/I/811B1unB4BL.jpg
https://images-na.ssl-images-amazon.com/images/I/81LuSNj1+kL.jpg
https://images-na.ssl-images-amazon.com/images/I/81uHhKefdGL.jpg","0","Roku Express HD"
"R3OWRL5C941WX3","daisyross","
  Bought this to support Disney+ on our 2015 Samsung smart TV. It honestly didn't occur to me that it wouldn't work before we signed up for Disney+, so this was a much cheaper way to access it than buying a whole new TV. Overall, we all like the Roku and my 7 and 5yos can easily navigate the remote. The interface is clear and simple, and if you use multiple streaming services, they're all in there for you. If you're someone like me who reads all the private policy notices, be sure to allot a solid hour and a half for all that reading upon set up. One thing I haven't figured out yet is if there's a way to add things to the watchlist without actually having to click on it and go into it first. It would save time if you could do that just from the main menu. But overall, we like it. There were no sign up fees, I read other reviews stating there are.
","Reviewed in the United States on May 22, 2020","Works perfectly to support Disney+ on our older Samsung TV",5,"","1","Roku Express HD"
"R1RKE8V2T96WED","SoCalTraveler","
  We bought this for our kitchen TV as a large cable box is not an option.  Previously, using a very small cable box, we could receive about 100 channels.  Navigation was easy.  We could turn on the TV with one remote and get the channel we were last at.  If we wanted to switch from channel 4, for example, to channel 68, we picked up the room and entered “68” and we were there.With Roku, turning on the TV now requires two remotes, not one.  And navigating simply to the news is 8 steps.  While we now get 1,000 channels, if we want to watch HBO through our Spectrum subscription, that requires 8 steps and scrolling through 500 channels.  And, for sure, there will be buffering issues.  And if you are watching the same show as someone in the next room, there can be a minute or so difference.Good, clear picture.The Roku remote can be quirky, sometimes not recognizing input.
","Reviewed in the United States on July 22, 2020","Some pluses, some minuses",3,"","0","Roku Express HD"
"R2N6H4DT9T73GF","Burlap","
  I didn't have TV for a year and I decided it was time for something, so I got a Roku.Warning: The first one I got was defective. After it connected to the internet, it went to a bouncing logo screen and stayed there....forever. Apparently this is a pretty common thing. (Knocking off a star because Roku customer support was not helpful at all.) Once I had tried everything I could think of, I chalked it up to a defective model and exchanged it. Writing this review in case the logo issue happens to anyone else. It is super annoying and seemingly un-fixable if you don't have a memory card in it (apparently if you do have a card in it, removing the card can fix the problem).All that said...the replacement works completely fine. It's easy and fairly quick to set up. I've only used it for Netflix so far but I've had no problems. For the price it's definitely worth it, especially if you're like me and don't need a ton of features.
","Reviewed in the United States on December 29, 2019","First Roku was defective...",4,"","0","Roku Express HD"
"R19E22HH6W1NBD","Armand90","
  I don’t know what people are talking about regarding an “activation fee.” There is no fee. Bought this to replace an older fire stick that was not supporting newer apps. I am NOT a tech-savvy person. Install action was idiot-proof. Just add whatever services you want, enter your login info, and voila! Picture quality is great. I bought a mounting bracket for it (I think the remote has to be able to go straight to the Roku device) and it fits perfectly and sits right atop the TV. (My TV is about 6 years old, btw. I didn’t want to pay hundreds for a new smart TV. Glad I was able to get up and running with all the streaming I want for this $30 device.). Oh, and batteries for the remote are included.
","Reviewed in the United States on November 29, 2020","Easy and works great",5,"","0","Roku Express HD"
"R2VCLJKKVLMCYG","gary wigington jr","
  still one of the best streaming devices ive ever bought. Best bang for your buck. easy to set up works great and has everything i need for streaming basic services. The only negative and its not really that big of a deal is that if im standing too close to the IR sensor and not aiming directly at it the remote has a hard time making the connection at anything less than 6 feet. luckily ive learned lately that social distancing can make things so much better and by just stepping back a few more feet the problem is solved.
","Reviewed in the United States on August 2, 2020","number 2 and still awesome",5,"","1","Roku Express HD"
"REHKPAZZIWA1H","Garry","
  I bought this to put on a third TV. I bought a ROKU TV and liked it so much I purchased a ROKU for another TV I had. I liked them both so much I purchased this one for my third. I enjoy the free stations that have a lot of older programs on that I enjoy. It's easy to use. My streaming is very good as well. I am hoping ROKU stays in business. I will purchase ROKU TV's from now on if they are available. Most of their add on devices are very good. I would always want to purchase their later models they are always improving.
","Reviewed in the United States on July 30, 2020","ROKU is great!",5,"","1","Roku Express HD"
"R1XZ27XER7LKYM","J. Hill","
  All of the apps I use on this device work great except for AT&T TV. There is a chronic lag between the audio and video when using this app. There is no fix for it, making the app and the service completely useless. This is a known problem and Roku is apparently in no hurry to fix it. (go read about it on the message boards)  They just keep pumping out the same defective device and pawning it on off on the public. I purchased this, thinking it would be an improvement over Amazon's disastrous Firestick problems. WRONG!!! I guess we'll just have to wait it out until someone comes out with a streaming device that actually works like it's supposed to!
","Reviewed in the United States on March 7, 2021","Constant video/audio lag",1,"","0","Roku Express HD"
"R2LLGTAR2LLGJJ","Colleen Biers","
  Haven't checked it out yet. But set up was a cinch for someone who is a tech dummy. Ok, I'm back after setting up my roku. Not a fan! It worked the first night. After that I couldn't get the movies on Prime and Netflix to load past 20 percent. Was on the phone to both parties thinking it was them. 2 days on the phone back and forth. It turns out that it's the Roku. If I disconnect everything and reconnect it works. I have to do this everytime I turn on TV. Roku doesn't have a person you can talk to. I had to figure this crap out for myself which in my opinion, it's not worth it. If I have to go through that everytime I want to watch TV, then it will be returned. Ridiculous!
","Reviewed in the United States on January 21, 2021","Easy setup but it doesn't work right.",5,"","0","Roku Express HD"
"R1RKZAYC9WZWV0","Jakeson fernandez","
  when i connect it to tv nothing happened even i try to put my tv in hdmi. still nothing happen. its not responding even i already connect it
","Reviewed in the United States on October 19, 2019","ita not responding even i connect it",1,"","1","Roku Express HD"
"R246RSCMI9OFP2","Redd","
  This Roku works very well and was easy to set up. YES, it DOES require you to put in a credit card for movie purchases. Also, I am majorly disappointed that remote had no power button or volume/mute buttons on the side like my Roku Ultra. Since I cancelled my mother’s cable, the cable remote no longer works to turn on the TV and we can’t find the original TV remote. SO at this time, the only way to turn on the TV or adjust the volume is to get up and find the teeny tiny (and I mean TINY) button on the back of her 72 inch TV. This is a MAJOR inconvenience. Now I have to buy a replacement remote for $19.99. Not happy about that!!! Just a heads up if you are purchasing this. Otherwise, it works great.
","Reviewed in the United States on January 5, 2021","Remote does not come with power button or volume/mute button",4,"","0","Roku Express HD"
"R281SSRXDKBS4W","Rick Maluchnik","
  This newer model has Spotify which I love as well as a button for the new Disney plus! It is better and quicker than the older versions . . . A very good deal!  Update . . . I feel like a dummy because I had a ROKU and the signal kept going out every 2 or 3 days so I bought a new ROKU believing it was the problem (Hey I am old school and am still learning tech stuff) the new one (this one) had the same problem so I investigated further and learned about ways to increase signal strength as I have a big 3 story home and my man cave is in my remodeled basement. Lo and behold the problem was NOT the ROKU! I love these things and highly recommend! Once I got a signal extender all was well! The low price is amazing and all that it does is unbelievable to one who grew up in the 3 channel rabbit ears TV era!! So you young people keep inventing stuff for us!!!
","Reviewed in the United States on February 28, 2020","Nice ROKU Amazed at all it does.",5,"","0","Roku Express HD"
